id,proj_comment_id,request_id,in_reply_to,patchset_id,file_name,line_number,author_id,written_on,message,project_url,asbosu,toufique,jake,final_rating,consensus,neutral_without_consensus
84,83e35e1e_6ff74dda,144629,03092eaf_081c4793,6,tzdatacheck/tzdatacheck.cpp,44,1038039,4/2/2015 16:29,"What's the correct thing for things exec'd from init?

I assume we can use logwrapper if we need to.",https://android-review.googlesource.com/,0,0,0,0,1,Inc
85,36c749d7_e5cdd6ba,123156,3644a9e8_9d42e352,13,compiler/compiled_method.cc,34,1015378,2/14/2015 1:54,Currently the array is always allocated with new if own_arrays_ is true. Also delete nullptr is defined to be a NOP.,https://android-review.googlesource.com/,0,0,0,0,1,Inc
86,cb02bf41_bac5354f,115050,NULL,3,lib/Renderscript/RSScriptGroupFusion.cpp,175,1017430,1/21/2015 18:23,"we might want to support Z here, since that's coming in a day or two",https://android-review.googlesource.com/,0,0,0,0,1,Inc
87,AAAA33%2F%2F%2Fe8%3D,15587,AAAA33%2F%2F%2Fg4%3D,4,libnetutils/ifc_utils.c,514,1002609,8/3/2010 17:21,"That is great - it also means you can move that line outside of the if/else.

You also need another in6_addr: you have to have both dest and gateway (though for default and host you only use one or the other).  Same is needed in the v4 case.",https://android-review.googlesource.com/,0,1,1,1,0,Inc
88,AAAHdX%2F%2F%2F4M%3D,38490,NULL,2,lint/libs/lint_checks/src/com/android/tools/lint/checks/PrivateKeyDetector.java,62,1004689,7/18/2012 19:59,"Just curious, how come you use a RandomAccessFile here? It might be simpler to just Guava (which lint already depends on):
String firstLine = Files.readFirstLine(file, Charsets.US_ASCII);
(that's com.google.common.io.Files)",https://android-review.googlesource.com/,0,-1,-1,-1,0,Inc
89,7f78ad6f_5c1c9587,117961,NULL,1,runtime/class_linker.cc,1604,1041833,12/5/2014 19:41,"Templatizing this would make the change smaller, as you don't need to make it a member function.",https://android-review.googlesource.com/,0,0,0,0,1,Inc
90,1c9b4d8e_21214ecd,139141,7cfb6986_ccd16f78,2,libart/src/main/java/java/lang/reflect/Field.java,185,1038039,3/10/2015 18:26,"Agree displayable is not ideal. Looking for something that means ""not internal"". How about getNonInternalFieldModifiers()?

Given they're hidden APIs / internal comments I suggest not wasting any time on this: my point is the comment is not as clear to me as I think it could be.

Feel free to act on the suggestion or ignore. The later draft is clearer.",https://android-review.googlesource.com/,-1,1,1,1,0,Inc
91,709c722a_6a5d4756,144483,NULL,8,compiler/optimizing/nodes.h,2724,1038443,4/16/2015 13:20,"How about:
while (next != null && next->asPhi()->GetRegNumber() == reg_number) {
  if (next->GetType() == GetType()) return next;
  next = next->GetNext();
}
return nullptr;",https://android-review.googlesource.com/,0,0,0,0,1,Inc
92,578037c4_5615946a,125081,2bab5bf1_d57a0ea7,1,compiler/optimizing/licm.cc,78,1038443,1/28/2015 9:43,"No, but its impact is pretty minimal so I wouldn't worry about it.",https://android-review.googlesource.com/,-1,0,-1,-1,0,Inc
93,d01507f5_9a928d45,108362,NULL,2,core/combo/TARGET_linux-arm.mk,216,1003981,9/23/2014 0:45,"This won't work in multlib build.
You need to turn it into a target-specific variable (like the PRIVATE_TARGET_LIBATOMIC). Or can we merge PRIVATE_TARGET_LIBATOMIC, PRIVATE_TARGET_LIBGCOV and PRIVATE_TARGET_LIBGCC to a single PRIVATE_ variable?",https://android-review.googlesource.com/,-1,0,0,0,0,Ex
94,e1422d7c_843d8ad3,65296,81625122_56e6922e,8,libc/SYSCALLS.TXT,236,1003224,10/4/2013 16:21,"i think we're better off just taking the auto-generated stub like we did in the original patch. it doesn't hurt anyone that there's dead code at the end because the syscall never returns, and it's arguably more confusing to be insisting on supplying our own stub.",https://android-review.googlesource.com/,0,-1,-1,-1,0,Inc
95,ff749443_ce92e302,96907,7f33447f_52a420d9,1,/COMMIT_MSG,8,1047255,6/6/2014 23:56,You will have to show me how to edit the commit message.,https://android-review.googlesource.com/,0,-1,0,0,0,Ex
96,23c4727c_228f0f80,144781,NULL,1,build-system/gradle-core/src/main/groovy/com/android/build/gradle/tasks/factory/PackageAppConfigAction.java,34,1041553,4/2/2015 17:23,any reason why not using a inner class of the PackageApplication class to keep things co-located ?,https://android-review.googlesource.com/,0,-1,0,0,0,Ex
97,081ea259_d7d2de5b,133490,NULL,1,src/android.c,129,1013433,2/19/2015 18:33,"This doesn't do any correctness tests of the file, while a start that they exist, I could just be touch'ing files.",https://android-review.googlesource.com/,-1,-1,0,-1,0,Inc
98,AAAJ7X%2F%2F%2F7c%3D,44167,NULL,1,luni/src/test/java/org/apache/harmony/xnet/provider/jsse/NativeCryptoTest.java,120,1002975,10/5/2012 19:23,We can go back and change this to the char* version if it gets too difficult to figure out what's going on.,https://android-review.googlesource.com/,0,0,0,0,1,Inc
99,5fc5a077_489107f7,96319,3fbaacee_5259b467,1,android/src/com/android/tools/idea/gradle/project/AndroidGradleProjectResolver.java,346,1019910,5/29/2014 22:45,"If you are currently on 0.10,+ you won't see the message. This only appears only when coming from 0.8 or earlier.",https://android-review.googlesource.com/,0,0,0,0,1,Inc
100,AAAFZn%2F%2F%2F3I%3D,31831,NULL,2,linker/linker.c,1326,1000411,5/16/2012 17:47,"why? we removed prelinking for a very specific reason (security), and I don't think we want to put it back in the platform.",https://android-review.googlesource.com/,-1,-1,-1,-1,1,Inc
101,f0f222e5_b15233ba,9402,NULL,1,src/runtime/race/testdata/mop_test.go,338,5056,4/27/2015 23:04,"s/exit/continue/

Exiting the loop doesn't do a final update of v. The write to conflict with this read must happen during the setup for a subsequent iteration. 

This one does bother me. To be clear, what's going on is:

v = a[0]
go func() { x = v }()
v = a[1]
go func() { y = v }()

There is no race involving the second goroutine, since its read is guaranteed to happen after the write of v = a[1]. The race is between the x = v and the v = a[1]. I don't understand why the race detector does not detect that misordering 100% of the time. I filed #10589 about this. At least this fixes the build so that we can detect future breakages while Dmitriy thinks about this one.",https://go-review.googlesource.com/,-1,-1,-1,-1,1,Inc
102,500f6eb1_90cdfc07,9375,f0f222e5_4c336e70,1,ssh/certs.go,118,6190,4/28/2015 18:20,"since the spec says that the same format should be used for both critical options and extensions, I named the structures:
optionsTuple, optionsTupleValue, and optionsTupleEmptyValue (I believe I needed the latter to marshal extensions with empty values where there is no double length prefix) - starting at Line 89 of certs.go.   I used them in the marshalTuples and parseTuples.  Regarding unmarshaling - please take a look at the current version, I wanted to use the same function for critical options and extensions, and to handle properly empty and non-empty values I believe some ""low-level"" handling is needed.  I used an instance of optionsTupleValue structure to pass to Unmarshal (Line 186).",https://go-review.googlesource.com/,0,0,0,0,1,Inc
103,eee79192_425852fc,1886,NULL,3,src/math/big/int_test.go,1507,5210,12/30/2014 1:16,"s/Test/test/

keep all lowercase (or make it a real sentence and end in period).",https://go-review.googlesource.com/,0,0,0,0,1,Inc
104,52a68e28_ebb2d1fd,6591,72b552f7_bf16937c,2,internal/gen/gen.go,151,5182,3/4/2015 19:01,"Yeah, I used that in other places. You're right it doesn't make much of a difference: no difference for norm and about 20% or 20k for the language tables.
I've simplified the code and also now use NewFormattedFileWriter in all the other places where I'm used go/format before. See the diff of language/table.go to see how it is affected (will first do the IANA update separately).

Unfortunately, this increases the diff a lot. Again in language/tables.go. But you can verify the data itself didn't change by looking at the checksum at the bottom.",https://go-review.googlesource.com/,1,1,0,1,0,Inc
105,905806e7_f890b99e,9545,100336c0_db852756,2,src/testing/testing_test.go,22,7845,4/30/2015 16:05,"No. I did find it useful to fail a test case from a fake server implementation when the client in the main goroutine does an invalid request but since this is not desired behavior, I abandoned the change.",https://go-review.googlesource.com/,-1,0,0,0,0,Ex
106,48f33a1b_1e6dcd94,5423,NULL,1,internal/oauth2.go,33,5320,2/21/2015 3:13,Omit the err at the end.  Its the result of the last possible test making it probably meaningless and possibly misleading.,https://go-review.googlesource.com/,-1,-1,-1,-1,1,Inc
107,d78347c3_e5a51093,3275,4b232f8e_68d35be5,1,src/runtime/proc1.go,382,5186,1/28/2015 19:18,The idea was that if we are in the _GCmark phase and a goroutine is no longer _Grunning then do the scan now instead of waiting and doing it in the STW _GCmarktermination phase. Upon reflection I now have concerns about slowing down the preemption. I'm deleting this until we see a valuable use case.,https://go-review.googlesource.com/,-1,0,0,0,0,Ex
108,43308612_16becca2,8202,c3c55625_31b58a32,3,src/cmd/internal/gc/gen.go,91,7061,3/28/2015 21:20,"Sorry, wasn't paying enough attention to the context (clearly the param is moved to the heap) and instead assumed that if esc was not EscHeap, that therefore it was not ""heap"".",https://go-review.googlesource.com/,1,1,0,1,0,Inc
109,b76c1c16_36a2f8ff,6924,NULL,2,oauth2.go,380,5065,3/6/2015 17:48,"you should implement a new (private) type here which implements UnmarshalJSON and check for a string or int (not a float64) in your unmarshal func, returning an error if it's unexpected (e.g. a JSON Object or a bool, which you don't handle below)",https://go-review.googlesource.com/,0,0,-1,0,0,Ex
110,506daeeb_e0673697,8924,NULL,1,go/gcimporter/gcimporter.go,182,5210,4/15/2015 4:59,"s/importsSet/pkgSet/

should explain that this set is only needed so we can create an duplicate free pkgList",https://go-review.googlesource.com/,0,0,0,0,1,Inc
111,4de8b565_a2eb9ef0,9708,NULL,1,app/app.go,108,5190,5/5/2015 16:36,Isn't the Config callback sufficient? It sounds tricky that a returned Config is valid only until the Config callback is called. If possible I prefer limiting the Config's life inside the Config callback and letting users maintain a copy of some info based on need.,https://go-review.googlesource.com/,0,0,0,0,1,Inc
112,17331ff6_6f60ed9d,2103,NULL,4,cmd/trace/trace_parser.go,379,5975,1/28/2015 5:48,"the previous event may not be traceEvGoCreate, like this scenario:
when trace start goroute is in syscall and then exitsyscall and finally goStart.
For this case, we can't access the stack information because the previous event is traceEvGoSysExit which doesn't contain the stack.
I just think out a solution:
when we receive a traceEvGoSysExit, we reserve the gocreate event by link it and access it here. But I don't know if there are any other cases or any side effect, any idea?",https://go-review.googlesource.com/,0,0,0,0,1,Inc
113,f00b02a7_9685f256,9415,70f712e2_ec1c5a6b,1,src/crypto/tls/handshake_client.go,456,5425,4/29/2015 17:13,"Yep, I've merged the two into |supportedSignatureAlgorithms|.",https://go-review.googlesource.com/,1,1,0,1,0,Inc
114,9070061a_f5515734,9159,NULL,3,src/cmd/internal/gc/cgen.go,847,5167,4/24/2015 19:50,I still think this needs a comment explaining the out-of-order argument set up.,https://go-review.googlesource.com/,0,0,-1,0,0,Ex
115,e17b245e_7dadd0a3,2211,c180e07b_70725e81,8,src/path/filepath/path_test.go,286,5070,1/6/2015 12:57,"You can open as many issue tickets as you like. But we would still have to add all these tests in here, and find solution that fit them. Why delay?",https://go-review.googlesource.com/,0,-1,-1,-1,0,Inc
116,9070061a_879f28ab,9172,9070061a_078c188c,3,go/buildutil/tags.go,22,5195,4/22/2015 17:11,"> The flag package is ideally only imported in main.

Where did this notion of ""ideal"" come from?  The advice I usually hear (and give) is: don't register flags except from the main package, because you're mutating a global variable.

This utility function doesn't touch any global variables.  Isn't its purpose pretty obvious from the usage example above?",https://go-review.googlesource.com/,-1,-1,-1,-1,1,Inc
117,a6c31059_dbc4abae,7678,a6c31059_fb0de738,1,encoding/htmlmap/htmlmap.go,34,5182,3/18/2015 6:04,"Allocation is also a big part of the cost here. I did a quick benchmark, and sort accounts for about 50% of the running time. Replacing the allocation with 	

   a := make([]string, 0, len(labelMap))

reduces the running time a bit, after which sort accounts for 60%.  So it is a bit slower, but not significantly. Not using sort would require creating a separate table, which I don't think is worth it. 

The main reason to use sort, though, is to give a consistent return value (iterating a map is randomized). I could simply drop the sorted guarantee and return them in randomized order. At some point I would like to replace this map (and all maps in the text repo) with compact sorted lists, as some of the code already does, as I expect this is more efficient (both time- and space-wise).

Should I drop the sort altogether?",https://go-review.googlesource.com/,0,1,0,0,0,Ex
118,17723f91_94aa846e,3750,NULL,1,src/math/big/floatconv.go,256,5195,2/3/2015 15:21,I think the bytes.Buffer version was more readable.,https://go-review.googlesource.com/,0,0,0,0,1,Inc
119,905806e7_87112852,9438,NULL,1,src/buildall.bash,56,5056,4/29/2015 19:06,"This || breaks -e. If you need this information you need to reimplement -e yourself.

if ! go build -a std; then
    failed=true
    if $sete; then
        exit 1
    fi
fi",https://go-review.googlesource.com/,0,0,0,0,1,Inc
120,c38d5646_aeb6b73a,8301,NULL,1,transform/impl.go,108,5899,4/1/2015 7:07,"Is this the right API? An alternative is:

func If(s RuneSet, tTrue, tFalse Transformer) Transformer

type RuneSet interface {
  Contains(rune) bool
}

and have unicode.RangeTable implement this interface.

If performance is a concern, the If function could do a type assertion to see if s is a *unicode.RangeTable, and switch to an optimized implementation, the same way that the image/draw package does in the stdlib.

But I'm not sure if we even want a Ranges or If. The point of the Transformer interface is to transform things in bulk. If you're going to be chopping between two separate transformers depending on the input runes, then it seems like you're not getting the benefit of transforming in bulk. Instead, I'd just loop over the input and append to a []byte. It's not like you have some input that contains both Code Page 437 and Shift-JIS and you want to switch between them. Your phone number Ranges example seems a bit contrived, and again, I'd just for/range over the string for that particular task. As for title-casing latin but not greek, is that something that people really want to do??

I wonder what Rob thinks. Can you start a separate e-mail thread just for API design?",https://go-review.googlesource.com/,0,-1,-1,-1,0,Inc
